tmp_result_ctm.itemsetid,tmp_result_ctm.itemid,tmp_result_ctm.tid,tmp_result_ctm.userid,tmp_result_ctm.trajectoryid,tmp_result_ctm.timestamp,tmp_result_ctm.latitude,tmp_result_ctm.longitude,tmp_result_ctm.bin_latitude,tmp_result_ctm.bin_longitude,tmp_result_ctm.bin_timestamp,tmp_result_ctm.in_support
-2109167837,3720,3091,5032,5032,1201983951,40.07488,116.58201,40.073,116.58,1201982400,3091
-2109167837,3720,3091,5032,5032,1201984251,40.0752,116.58308,40.073,116.58,1201982400,3091
-631996876,5281,2439,6374,6374,1201984472,39.97873,116.47282,39.974,116.475,1201982400,NULL
-2109167837,3720,3091,5032,5032,1201984551,40.07667,116.58523,40.073,116.58,1201982400,3091
-631996876,5281,1887,6374,6374,1201984773,39.93896,116.45554,39.941,116.46,1201982400,NULL
-631996876,5281,1208,6374,6374,1201985075,39.90743,116.45559,39.908,116.46,1201982400,NULL
-631996876,5281,806,6374,6374,1201985377,39.88635,116.45509,39.886,116.46,1201982400,NULL
-631996876,5281,456,6374,6374,1201985679,39.86946,116.46169,39.864,116.46,1201982400,NULL
-631996876,5281,628,6374,6374,1201985981,39.8763,116.46171,39.875,116.46,1201982400,NULL
-2109167837,3720,2440,5032,5032,1201986042,39.97801,116.47329,39.974,116.475,1201986000,NULL
-631996876,5281,807,6374,6374,1201986282,39.88455,116.46163,39.886,116.46,1201986000,NULL
-2109167837,3720,2610,5032,5032,1201986342,39.98753,116.48177,39.985,116.475,1201986000,NULL
-631996876,5281,1003,6374,6374,1201986584,39.89962,116.45583,39.897,116.46,1201986000,NULL
-2109167837,3720,2863,5032,5032,1201986642,40.01027,116.50638,40.007,116.505,1201986000,NULL
-631996876,5281,1197,6374,6374,1201986886,39.91219,116.45131,39.908,116.445,1201986000,NULL
-631996876,5281,1197,6374,6374,1201987188,39.91223,116.45126,39.908,116.445,1201986000,NULL
-2109167837,3720,3054,5032,5032,1201987242,40.06092,116.56616,40.062,116.565,1201986000,NULL
-631996876,5281,1452,6374,6374,1201987489,39.91802,116.45483,39.919,116.46,1201986000,NULL
-2109167837,3720,3092,5032,5032,1201987542,40.06967,116.58137,40.073,116.58,1201986000,NULL
-631996876,5281,1464,6374,6374,1201987791,39.91417,116.47781,39.919,116.475,1201986000,NULL
-2109167837,3720,3092,5032,5032,1201987837,40.0777,116.58747,40.073,116.58,1201986000,NULL
-631996876,5281,1488,6374,6374,1201988093,39.9148,116.50113,39.919,116.505,1201986000,NULL
-631996876,5281,1476,6374,6374,1201988395,39.91932,116.49594,39.919,116.49,1201986000,NULL
-631996876,5281,1703,6374,6374,1201988696,39.92709,116.47391,39.93,116.475,1201986000,NULL
-631996876,5281,1691,6374,6374,1201988998,39.93187,116.46089,39.93,116.46,1201986000,NULL
-631996876,5281,1703,6374,6374,1201989300,39.93241,116.48179,39.93,116.475,1201986000,NULL
-631996876,5281,1716,6374,6374,1201989602,39.92703,116.49574,39.93,116.49,1201989600,NULL
-631996876,5281,1465,6374,6374,1201989904,39.9217,116.47308,39.919,116.475,1201989600,NULL
-631996876,5281,1465,6374,6374,1201990205,39.91427,116.47168,39.919,116.475,1201989600,NULL
-631996876,5281,1222,6374,6374,1201990507,39.90741,116.4717,39.908,116.475,1201989600,NULL
-631996876,5281,819,6374,6374,1201990809,39.88114,116.47111,39.886,116.475,1201989600,NULL
-631996876,5281,630,6374,6374,1201991111,39.87482,116.46611,39.875,116.46,1201989600,NULL
-631996876,5281,808,6374,6374,1201991413,39.88466,116.45565,39.886,116.46,1201989600,NULL
-2109167837,3720,1723,5032,5032,1201991483,39.93276,116.50139,39.93,116.505,1201989600,NULL
-631996876,5281,1004,6374,6374,1201991714,39.90169,116.45581,39.897,116.46,1201989600,NULL
-631996876,5281,1245,6374,6374,1201992015,39.90666,116.5012,39.908,116.505,1201989600,NULL
-2109167837,3720,1889,5032,5032,1201992282,39.9427,116.4559,39.941,116.46,1201989600,NULL
-631996876,5281,1263,6374,6374,1201992317,39.90776,116.54537,39.908,116.55,1201989600,NULL
-2109167837,3720,2074,5032,5032,1201992582,39.95317,116.45829,39.952,116.46,1201989600,NULL
-631996876,5281,1269,6374,6374,1201992619,39.90727,116.57233,39.908,116.565,1201989600,NULL
-2109167837,3720,2074,5032,5032,1201992882,39.95594,116.45718,39.952,116.46,1201989600,NULL
-631996876,5281,1523,6374,6374,1201992920,39.91432,116.56643,39.919,116.565,1201989600,NULL
-2109167837,3720,2074,5032,5032,1201993182,39.95598,116.45713,39.952,116.46,1201989600,NULL
-631996876,5281,1511,6374,6374,1201993222,39.915,116.5393,39.919,116.535,1201993200,NULL
-2109167837,3720,3082,5032,5032,1201993666,40.07067,116.5644,40.073,116.565,1201993200,NULL
-2109167837,3720,1235,5032,5032,1201993941,39.91323,116.48641,39.908,116.49,1201993200,NULL
-2109167837,3720,3082,5032,5032,1201993966,40.07063,116.56437,40.073,116.565,1201993200,NULL
-631996876,5281,1199,6374,6374,1201994128,39.90718,116.44672,39.908,116.445,1201993200,NULL
-2109167837,3720,3082,5032,5032,1201994266,40.07065,116.56438,40.073,116.565,1201993200,NULL
-631996876,5281,1175,6374,6374,1201994429,39.90489,116.42087,39.908,116.415,1201993200,NULL
-2109167837,3720,3082,5032,5032,1201994566,40.07065,116.56437,40.073,116.565,1201993200,NULL
-631996876,5281,2528,6374,6374,1201994609,39.98107,116.36348,39.985,116.37,1201993200,NULL
-631996876,5281,2528,6374,6374,1201994609,39.98107,116.36348,39.985,116.37,1201993200,NULL
-631996876,5281,969,6374,6374,1201994731,39.90185,116.41596,39.897,116.415,1201993200,NULL
-2109167837,3720,3082,5032,5032,1201994866,40.07065,116.56441,40.073,116.565,1201993200,NULL
-2109167837,3720,1264,5032,5032,1201995122,39.91153,116.55071,39.908,116.55,1201993200,NULL
-631996876,5281,2685,6374,6374,1201995212,39.99211,116.34755,39.996,116.355,1201993200,NULL
-631996876,5281,1418,6374,6374,1201995328,39.92159,116.41131,39.919,116.415,1201993200,NULL
-2109167837,3720,1524,5032,5032,1201995422,39.91499,116.55753,39.919,116.565,1201993200,NULL
-2109167837,3720,3068,5032,5032,1201995466,40.06263,116.57826,40.062,116.58,1201993200,NULL
-631996876,5281,2674,6374,6374,1201995514,39.99191,116.33712,39.996,116.34,1201993200,NULL
-631996876,5281,1854,6374,6374,1201995629,39.94326,116.41046,39.941,116.415,1201993200,NULL
-2109167837,3720,1526,5032,5032,1201995722,39.91838,116.57285,39.919,116.58,1201993200,NULL
-2109167837,3720,3068,5032,5032,1201995766,40.06264,116.5783,40.062,116.58,1201993200,NULL
-2109167837,3720,3068,5032,5032,1201995766,40.06264,116.5783,40.062,116.58,1201993200,NULL
-631996876,5281,2015,6374,6374,1201995931,39.94755,116.37832,39.952,116.385,1201993200,NULL
-2109167837,3720,1526,5032,5032,1201996022,39.9239,116.58239,39.919,116.58,1201993200,NULL
-2109167837,3720,3068,5032,5032,1201996066,40.06259,116.57827,40.062,116.58,1201993200,NULL
-631996876,5281,2375,6374,6374,1201996118,39.97118,116.38814,39.974,116.385,1201993200,NULL
-631996876,5281,2003,6374,6374,1201996233,39.95146,116.36538,39.952,116.37,1201993200,NULL
-2109167837,3720,3094,5032,5032,1201996366,40.06755,116.5818,40.073,116.58,1201993200,NULL
-631996876,5281,2363,6374,6374,1201996535,39.97308,116.36383,39.974,116.37,1201993200,NULL
-2109167837,3720,3094,5032,5032,1201996666,40.06759,116.58178,40.073,116.58,1201993200,NULL
-631996876,5281,2039,6374,6374,1201996721,39.94809,116.41776,39.952,116.415,1201993200,NULL
-2109167837,9340,1646,8157,8157,1201955564,39.9354,116.41971,39.93,116.415,1201953600,NULL
-2109167837,9340,1658,8157,8157,1201955865,39.93191,116.42837,39.93,116.43,1201953600,NULL
-2109167837,9340,1658,8157,8157,1201956069,39.92561,116.43508,39.93,116.43,1201953600,NULL
-2109167837,9340,1670,8157,8157,1201956167,39.9256,116.4392,39.93,116.445,1201953600,NULL
-2109167837,9340,1419,8157,8157,1201956371,39.92128,116.43471,39.919,116.43,1201953600,NULL
-2109167837,9340,1419,8157,8157,1201956449,39.92172,116.43498,39.919,116.43,1201953600,NULL
-2109167837,9340,1419,8157,8157,1201956469,39.92173,116.43498,39.919,116.43,1201953600,NULL
-2109167837,9340,1658,8157,8157,1201956751,39.93117,116.42844,39.93,116.43,1201953600,NULL
-2109167837,9340,1658,8157,8157,1201956771,39.93121,116.42851,39.93,116.43,1201953600,NULL
-2109167837,9340,1658,8157,8157,1201957053,39.93514,116.42554,39.93,116.43,1201953600,NULL
-2109167837,9340,1658,8157,8157,1201957073,39.93519,116.42727,39.93,116.43,1201953600,NULL
-2109167837,9340,1659,8157,8157,1201957374,39.92539,116.43391,39.93,116.43,1201957200,NULL
-2109167837,9340,1420,8157,8157,1201957656,39.92104,116.43461,39.919,116.43,1201957200,NULL
-2109167837,9340,1420,8157,8157,1201957676,39.921,116.43466,39.919,116.43,1201957200,NULL
-2109167837,9340,1432,8157,8157,1201957978,39.92164,116.44114,39.919,116.445,1201957200,NULL
-2109167837,9340,1671,8157,8157,1201958280,39.9318,116.44428,39.93,116.445,1201957200,NULL
-2109167837,9340,2053,8157,8157,1201958582,39.94698,116.44912,39.952,116.445,1201957200,NULL
-2109167837,9340,2053,8157,8157,1201958655,39.94844,116.44933,39.952,116.445,1201957200,NULL
-2109167837,9340,1868,8157,8157,1201958883,39.94129,116.44921,39.941,116.445,1201957200,NULL
-2109167837,9340,1868,8157,8157,1201958957,39.94035,116.44923,39.941,116.445,1201957200,NULL
-2109167837,9340,1671,8157,8157,1201959185,39.9338,116.44637,39.93,116.445,1201957200,NULL
-2109167837,9340,1671,8157,8157,1201959201,39.93321,116.44632,39.93,116.445,1201957200,NULL
-2109167837,9340,1659,8157,8157,1201959487,39.93038,116.43742,39.93,116.43,1201957200,NULL
-2109167837,9340,1659,8157,8157,1201959502,39.92869,116.43738,39.93,116.43,1201957200,NULL
-2109167837,9340,1659,8157,8157,1201959611,39.92603,116.43413,39.93,116.43,1201957200,NULL
-2109167837,9340,1420,8157,8157,1201959789,39.92306,116.42459,39.919,116.43,1201957200,NULL
-2109167837,9340,1396,8157,8157,1201960091,39.9224,116.39683,39.919,116.4,1201957200,NULL
-2109167837,9340,1384,8157,8157,1201960215,39.92184,116.38783,39.919,116.385,1201957200,NULL
-2109167837,9340,1373,8157,8157,1201960517,39.92267,116.36796,39.919,116.37,1201957200,NULL
-2109167837,9340,1361,8157,8157,1201960694,39.92253,116.35842,39.919,116.355,1201957200,NULL
-2109167837,9340,1362,8157,8157,1201960818,39.92236,116.34799,39.919,116.355,1201960800,NULL
-2109167837,9340,1338,8157,8157,1201961119,39.92238,116.31821,39.919,116.325,1201960800,NULL
-2109167837,9340,1326,8157,8157,1201961297,39.92292,116.30635,39.919,116.31,1201960800,NULL
-2109167837,9340,1326,8157,8157,1201961421,39.92354,116.30669,39.919,116.31,1201960800,NULL
-2109167837,9340,1564,8157,8157,1201961599,39.92666,116.30976,39.93,116.31,1201960800,NULL
-2109167837,9340,1576,8157,8157,1201961723,39.92708,116.31831,39.93,116.325,1201960800,NULL
-2109167837,9340,1775,8157,8157,1201961900,39.93669,116.31984,39.941,116.325,1201960800,NULL
-2109167837,9340,1775,8157,8157,1201962024,39.94513,116.31882,39.941,116.325,1201960800,NULL
-2109167837,9340,1946,8157,8157,1201962202,39.95567,116.31742,39.952,116.31,1201960800,NULL
-2109167837,9340,2132,8157,8157,1201962326,39.96474,116.31576,39.963,116.31,1201960800,NULL
-2109167837,9340,2306,8157,8157,1201962504,39.9686,116.31423,39.974,116.31,1201960800,NULL
-2109167837,9340,2306,8157,8157,1201962628,39.96876,116.3141,39.974,116.31,1201960800,NULL
-2109167837,9340,2306,8157,8157,1201962806,39.97413,116.31187,39.974,116.31,1201960800,NULL
-2109167837,9340,2318,8157,8157,1201962930,39.97485,116.31792,39.974,116.325,1201960800,NULL
-2109167837,9340,2318,8157,8157,1201963108,39.97041,116.31924,39.974,116.325,1201960800,NULL
-2109167837,9340,2306,8157,8157,1201963232,39.9698,116.31373,39.974,116.31,1201960800,NULL
-2109167837,9340,2132,8157,8157,1201963409,39.96777,116.3142,39.963,116.31,1201960800,NULL
-2109167837,9340,2132,8157,8157,1201963711,39.96602,116.3149,39.963,116.31,1201960800,NULL
-2109167837,9340,2318,8157,8157,1201964013,39.97226,116.3278,39.974,116.325,1201960800,NULL
-2109167837,9340,2318,8157,8157,1201964315,39.97774,116.32747,39.974,116.325,1201960800,NULL
-2109167837,9340,2666,8157,8157,1201964686,39.99157,116.33264,39.996,116.34,1201964400,NULL
-2109167837,9340,2666,8157,8157,1201964918,39.99189,116.34386,39.996,116.34,1201964400,NULL
-2109167837,9340,2508,8157,8157,1201965088,39.98598,116.34771,39.985,116.355,1201964400,NULL
-2109167837,9340,2496,8157,8157,1201965220,39.98144,116.34725,39.985,116.34,1201964400,NULL
-2109167837,9340,2169,8157,8157,1201965522,39.95843,116.34755,39.963,116.355,1201964400,NULL
-2109167837,9340,1983,8157,8157,1201965824,39.94689,116.34983,39.952,116.355,1201964400,NULL
-2109167837,9340,1800,8157,8157,1201965976,39.94025,116.34879,39.941,116.355,1201964400,NULL
-2109167837,9340,1788,8157,8157,1201966126,39.93745,116.33688,39.941,116.34,1201964400,NULL
-2109167837,9340,1776,8157,8157,1201966214,39.93709,116.32749,39.941,116.325,1201964400,NULL
-2109167837,9340,1959,8157,8157,1201966427,39.94957,116.31822,39.952,116.325,1201964400,NULL
-2109167837,9340,2133,8157,8157,1201966729,39.96478,116.31589,39.963,116.31,1201964400,NULL
-2109167837,9340,2307,8157,8157,1201966817,39.96923,116.31387,39.974,116.31,1201964400,NULL
-2109167837,9340,2307,8157,8157,1201967031,39.97887,116.31085,39.974,116.31,1201964400,NULL
-2109167837,9340,2472,8157,8157,1201967119,39.97973,116.30816,39.985,116.31,1201964400,NULL
-2109167837,9340,2472,8157,8157,1201967333,39.98332,116.30487,39.985,116.31,1201964400,NULL
-2109167837,9340,2496,8157,8157,1201967635,39.98511,116.3468,39.985,116.34,1201964400,NULL
-2109167837,9340,2781,8157,8157,1201967844,40.00312,116.34663,40.007,116.34,1201964400,NULL
-2109167837,9340,2781,8157,8157,1201967936,40.00492,116.34615,40.007,116.34,1201964400,NULL
-2109167837,9340,2667,8157,8157,1201968146,39.99282,116.34674,39.996,116.34,1201968000,NULL
-2109167837,9340,2497,8157,8157,1201968238,39.98665,116.34709,39.985,116.34,1201968000,NULL
-2109167837,9340,2332,8157,8157,1201968448,39.96971,116.34692,39.974,116.34,1201968000,NULL
-2109167837,9340,2158,8157,8157,1201968540,39.96639,116.34091,39.963,116.34,1201968000,NULL
-2109167837,9340,2134,8157,8157,1201968842,39.96593,116.3164,39.963,116.31,1201968000,NULL
-2109167837,9340,1948,8157,8157,1201969144,39.95477,116.31705,39.952,116.31,1201968000,NULL
-2109167837,9340,1777,8157,8157,1201969353,39.93833,116.31927,39.941,116.325,1201968000,NULL
-2109167837,9340,1566,8157,8157,1201969445,39.93117,116.31625,39.93,116.31,1201968000,NULL
-2109167837,9340,1328,8157,8157,1201969655,39.92276,116.31008,39.919,116.31,1201968000,NULL
-2109167837,9340,1328,8157,8157,1201969747,39.92307,116.30649,39.919,116.31,1201968000,NULL
-2109167837,9340,1328,8157,8157,1201969957,39.92312,116.30648,39.919,116.31,1201968000,NULL
-2109167837,9340,1328,8157,8157,1201970049,39.92351,116.30676,39.919,116.31,1201968000,NULL
-2109167837,9340,1328,8157,8157,1201970259,39.92314,116.3065,39.919,116.31,1201968000,NULL
-2109167837,9340,1328,8157,8157,1201970653,39.92353,116.30493,39.919,116.31,1201968000,NULL
-2109167837,9340,1328,8157,8157,1201970954,39.92221,116.31719,39.919,116.31,1201968000,NULL
-2109167837,9340,1352,8157,8157,1201971256,39.92193,116.34217,39.919,116.34,1201968000,NULL
-2109167837,9340,1364,8157,8157,1201971558,39.9221,116.34751,39.919,116.355,1201968000,NULL
-2109167837,9340,1121,8157,8157,1201971860,39.91192,116.35036,39.908,116.355,1201971600,NULL
-2109167837,9340,915,8157,8157,1201972162,39.89807,116.35496,39.897,116.355,1201971600,NULL
-2109167837,9340,719,8157,8157,1201972463,39.88927,116.35729,39.886,116.355,1201971600,NULL
-2109167837,9340,719,8157,8157,1201972765,39.88832,116.35735,39.886,116.355,1201971600,NULL
-2109167837,9340,731,8157,8157,1201973067,39.88769,116.36738,39.886,116.37,1201971600,NULL
-2109167837,9340,743,8157,8157,1201973369,39.888,116.37954,39.886,116.385,1201971600,NULL
-2109167837,9340,743,8157,8157,1201973369,39.888,116.37954,39.886,116.385,1201971600,NULL
-2109167837,9340,755,8157,8157,1201973671,39.89126,116.40471,39.886,116.4,1201971600,NULL
-2109167837,9340,975,8157,8157,1201973972,39.89227,116.43155,39.897,116.43,1201971600,NULL
-2109167837,9340,999,8157,8157,1201974274,39.89214,116.454,39.897,116.46,1201971600,NULL
-2109167837,9340,999,8157,8157,1201974274,39.89214,116.454,39.897,116.46,1201971600,NULL
-2109167837,9340,1205,8157,8157,1201974576,39.90427,116.45575,39.908,116.46,1201971600,NULL
-2109167837,9340,1251,8157,8157,1201974877,39.90702,116.51622,39.908,116.52,1201971600,NULL
-2109167837,9340,1251,8157,8157,1201974877,39.90702,116.51622,39.908,116.52,1201971600,NULL
-2109167837,9340,2455,8157,8157,1201975382,39.97703,116.51212,39.974,116.505,1201975200,NULL
-2109167837,9340,2771,8157,8157,1201975480,39.99429,116.49765,39.996,116.505,1201975200,NULL
-2109167837,9340,2958,8157,8157,1201975782,40.02994,116.55581,40.029,116.55,1201975200,NULL
-2109167837,9340,3089,8157,8157,1201976084,40.07511,116.58254,40.073,116.58,1201975200,NULL
-2109167837,9340,3101,8157,8157,1201976185,40.079,116.58662,40.084,116.58,1201975200,NULL
-2109167837,9340,3089,8157,8157,1201976386,40.07644,116.58034,40.073,116.58,1201975200,NULL
-2109167837,9340,3063,8157,8157,1201976487,40.06748,116.58168,40.062,116.58,1201975200,NULL
-2109167837,9340,3051,8157,8157,1201976688,40.06394,116.56665,40.062,116.565,1201975200,3051
-2109167837,9340,3051,8157,8157,1201976789,40.06523,116.56342,40.062,116.565,1201975200,3051
-2109167837,9340,3077,8157,8157,1201976989,40.07003,116.56256,40.073,116.565,1201975200,3077
-2109167837,9340,3077,8157,8157,1201976989,40.07003,116.56256,40.073,116.565,1201975200,3077
-2109167837,9340,3077,8157,8157,1201977090,40.07043,116.56666,40.073,116.565,1201975200,3077
-2109167837,9340,3077,8157,8157,1201977090,40.07043,116.56666,40.073,116.565,1201975200,3077
-2109167837,9340,3077,8157,8157,1201977352,40.07171,116.56549,40.073,116.565,1201975200,3077
-2109167837,9340,3077,8157,8157,1201977352,40.07171,116.56549,40.073,116.565,1201975200,3077
-2109167837,9340,3077,8157,8157,1201978635,40.0717,116.56551,40.073,116.565,1201975200,3077
-2109167837,9340,3077,8157,8157,1201978635,40.0717,116.56551,40.073,116.565,1201975200,3077
-2109167837,9340,3078,8157,8157,1201978804,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201979105,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201979239,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201979407,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201979709,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201979842,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201980011,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201980144,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201980313,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201980446,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201980615,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201980916,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201981049,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201981218,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201981351,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201981520,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201981520,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201981653,40.0717,116.56551,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201981822,40.07072,116.56414,40.073,116.565,1201978800,3078
-2109167837,9340,3078,8157,8157,1201981955,40.06819,116.5626,40.073,116.565,1201978800,3078
-2109167837,9340,3064,8157,8157,1201982124,40.06292,116.57463,40.062,116.58,1201978800,3064
-2109167837,9340,3064,8157,8157,1201982124,40.06292,116.57463,40.062,116.58,1201978800,3064
-2109167837,9340,3064,8157,8157,1201982257,40.0627,116.577,40.062,116.58,1201978800,3064
-2109167837,9340,3065,8157,8157,1201982425,40.06255,116.57847,40.062,116.58,1201982400,3065
-2109167837,9340,3065,8157,8157,1201982558,40.06255,116.57847,40.062,116.58,1201982400,3065
-2109167837,9340,3065,8157,8157,1201982727,40.05998,116.583,40.062,116.58,1201982400,3065
-2109167837,9340,3065,8157,8157,1201983029,40.06025,116.58302,40.062,116.58,1201982400,3065
-2109167837,9340,3065,8157,8157,1201983162,40.06242,116.58274,40.062,116.58,1201982400,3065
-2109167837,9340,3065,8157,8157,1201983331,40.06375,116.58251,40.062,116.58,1201982400,3065
-2109167837,9340,3065,8157,8157,1201983464,40.0654,116.58226,40.062,116.58,1201982400,3065
-2109167837,9340,3065,8157,8157,1201983766,40.06731,116.58196,40.062,116.58,1201982400,3065
-2109167837,9340,3091,8157,8157,1201983934,40.06907,116.58167,40.073,116.58,1201982400,3091
-2109167837,9340,3091,8157,8157,1201984067,40.07005,116.5815,40.073,116.58,1201982400,3091
-2109167837,9340,3091,8157,8157,1201984236,40.07046,116.58142,40.073,116.58,1201982400,3091
-2109167837,9340,3091,8157,8157,1201984369,40.07046,116.58142,40.073,116.58,1201982400,3091
-2109167837,9340,3091,8157,8157,1201984538,40.07046,116.58142,40.073,116.58,1201982400,3091
-2109167837,9340,3091,8157,8157,1201984671,40.07046,116.58142,40.073,116.58,1201982400,3091
-2109167837,9340,3091,8157,8157,1201984840,40.07076,116.58137,40.073,116.58,1201982400,3091
-2109167837,9340,3091,8157,8157,1201984973,40.07104,116.58127,40.073,116.58,1201982400,3091
-2109167837,9340,3091,8157,8157,1201985275,40.07623,116.58043,40.073,116.58,1201982400,3091
-2109167837,9340,3091,8157,8157,1201985443,40.07527,116.58318,40.073,116.58,1201982400,3091
-2109167837,9340,3091,8157,8157,1201985576,40.07527,116.58318,40.073,116.58,1201982400,3091
-2109167837,9340,3091,8157,8157,1201985745,40.07527,116.58318,40.073,116.58,1201982400,3091
-2109167837,9340,3091,8157,8157,1201985878,40.07527,116.58318,40.073,116.58,1201982400,3091
-2109167837,9340,3066,8157,8157,1201986630,40.06263,116.58304,40.062,116.58,1201986000,NULL
-2109167837,9340,3066,8157,8157,1201986651,40.0593,116.58358,40.062,116.58,1201986000,NULL
-2109167837,9340,3032,8157,8157,1201986767,40.04725,116.57933,40.051,116.58,1201986000,NULL
-2109167837,9340,3032,8157,8157,1201986767,40.04725,116.57933,40.051,116.58,1201986000,NULL
-2109167837,9340,2961,8157,8157,1201986896,40.03077,116.55734,40.029,116.55,1201986000,NULL
-2109167837,9340,2914,8157,8157,1201987068,40.01486,116.51351,40.018,116.52,1201986000,NULL
-2109167837,9340,2863,8157,8157,1201987089,40.01163,116.50917,40.007,116.505,1201986000,NULL
-2109167837,9340,1258,8157,8157,1201987672,39.91221,116.53775,39.908,116.535,1201986000,NULL
-2109167837,9340,1255,8157,8157,1201987781,39.90789,116.51869,39.908,116.52,1201986000,NULL
-2109167837,9340,1026,8157,8157,1201987974,39.9018,116.48366,39.897,116.49,1201986000,NULL
-2109167837,9340,640,8157,8157,1201988159,39.87035,116.48089,39.875,116.475,1201986000,NULL
-2109167837,9340,652,8157,8157,1201988576,39.87441,116.49568,39.875,116.49,1201986000,NULL
-2109167837,9340,818,8157,8157,1201988762,39.88314,116.47492,39.886,116.475,1201986000,NULL
-2109167837,9340,807,8157,8157,1201988878,39.88317,116.46254,39.886,116.46,1201986000,NULL
-2109167837,9340,1003,8157,8157,1201989064,39.89545,116.45546,39.897,116.46,1201986000,NULL
-2109167837,9340,1209,8157,8157,1201989180,39.90319,116.45377,39.908,116.46,1201986000,NULL
-2109167837,9340,1185,8157,8157,1201989366,39.90363,116.4302,39.908,116.43,1201986000,NULL
-2109167837,9340,1865,8157,8157,1201989668,39.94288,116.42758,39.941,116.43,1201989600,NULL
-2109167837,9340,1865,8157,8157,1201989668,39.94288,116.42758,39.941,116.43,1201989600,NULL
-2109167837,9340,2038,8157,8157,1201989784,39.94813,116.41325,39.952,116.415,1201989600,NULL
-2109167837,9340,2014,8157,8157,1201989969,39.95343,116.3892,39.952,116.385,1201989600,NULL
-2109167837,9340,2200,8157,8157,1201990085,39.9619,116.38654,39.963,116.385,1201989600,NULL
-2109167837,9340,2200,8157,8157,1201990271,39.9629,116.37904,39.963,116.385,1201989600,NULL
-2109167837,9340,2200,8157,8157,1201990387,39.96444,116.37905,39.963,116.385,1201989600,NULL
-2109167837,9340,2200,8157,8157,1201990573,39.96195,116.3884,39.963,116.385,1201989600,NULL
-2109167837,9340,2014,8157,8157,1201990689,39.94825,116.38915,39.952,116.385,1201989600,NULL
-2109167837,9340,1841,8157,8157,1201990875,39.94415,116.40199,39.941,116.4,1201989600,NULL
-2109167837,9340,1644,8157,8157,1201990991,39.93239,116.40252,39.93,116.4,1201989600,NULL
-2109167837,9340,1656,8157,8157,1201991177,39.92587,116.41106,39.93,116.415,1201989600,NULL
-2109167837,9340,1429,8157,8157,1201991478,39.92289,116.42763,39.919,116.43,1201989600,NULL
-2109167837,9340,1865,8157,8157,1201991780,39.93978,116.43484,39.941,116.43,1201989600,NULL
-2109167837,9340,1889,8157,8157,1201992082,39.94573,116.45598,39.941,116.46,1201989600,NULL
-2109167837,9340,2074,8157,8157,1201992121,39.9467,116.45604,39.952,116.46,1201989600,NULL
-2109167837,9340,2062,8157,8157,1201992384,39.95401,116.45214,39.952,116.445,1201989600,NULL
-2109167837,9340,2212,8157,8157,1201992686,39.96756,116.39983,39.963,116.4,1201989600,NULL
-2109167837,9340,2188,8157,8157,1201992984,39.96487,116.36971,39.963,116.37,1201989600,NULL
-2109167837,9340,2188,8157,8157,1201992987,39.96487,116.36971,39.963,116.37,1201989600,NULL
-2109167837,9340,2003,8157,8157,1201993285,39.95584,116.37279,39.952,116.37,1201993200,NULL
-2109167837,9340,2003,8157,8157,1201993289,39.95538,116.37278,39.952,116.37,1201993200,NULL
-2109167837,9340,1621,8157,8157,1201993587,39.93545,116.37327,39.93,116.37,1201993200,NULL
-2109167837,9340,1621,8157,8157,1201993591,39.93545,116.37327,39.93,116.37,1201993200,NULL
-2109167837,9340,1430,8157,8157,1201994195,39.9229,116.42728,39.919,116.43,1201993200,NULL
-2109167837,9340,1442,8157,8157,1201994496,39.92185,116.43979,39.919,116.445,1201993200,NULL
-2109167837,9340,1454,8157,8157,1201994798,39.92196,116.45776,39.919,116.46,1201993200,NULL
-2109167837,9340,1466,8157,8157,1201995100,39.92155,116.47708,39.919,116.475,1201993200,NULL
